0,82.31240028434178
1,-20.991145365812745
2,82.34264402292203
3,-22.253416054138583
4,-23.187507650106134
5,-23.906250418279757
6,80.3931146098457
7,-19.03202454507589
8,-20.39060945591421
9,-19.394733021138563
10,87.64851559126555
11,-19.073655027743577
12,83.63648704178473
13,-22.960767230998343
14,88.40834434182166
15,88.79182972750232
16,-22.845228644719008
17,-19.461110977905
18,82.16437400395984
19,-22.537039701041042
20,86.67067114094439
21,-22.77513990007764
22,-24.04581441040197
23,-23.527163671750316
24,-26.9324285374157
25,-20.667954927573213
26,-17.946257864249628
27,88.41471261625915
28,87.76357564212068
29,-25.635960493225646
30,-21.915690817753642
31,-22.920709656254303
32,-19.232269932309087
33,-21.851735597857804
34,-21.200482308533765
35,-21.116952151352102
36,-21.672576514832365
37,81.93295492591002
38,-20.13291112662571
39,-20.262806681907918
40,82.28761947863661
41,79.39745611995318
42,89.54928030296352
43,90.13800074448345
44,79.17414415744784
45,-20.801835749529957
46,85.10994967029767
47,84.303675828177
48,90.90443768934584
49,88.4839348030709
50,90.82640240847286
51,-20.438503811949815
52,91.9257374804797
53,79.64469149760812
54,-21.35893739108164
55,-21.021070825663184
56,80.96366341429919
57,89.51852931856675
58,85.86467442889179
59,-22.068257610181405
60,-21.033837905552698
61,80.91052411085197
62,81.98745153633337
63,80.0984348222288
64,91.94805790500655
65,-24.55698638378989
66,-21.12379609481772
67,-24.477941223625685
68,78.7054711395576
69,80.33145124802563
70,-22.870810599651225
71,-22.649950802519903
72,91.12246429150477
73,-21.36033652732941
74,87.22281807552652
75,-19.798961572655077
76,-21.172914869337827
77,-21.433542089536132
78,-19.59888332870951
79,-21.655467050497517
80,-21.226273019870877
81,86.54780580025206
82,-24.122527877918294
83,-22.1906073891069
84,91.85164789461817
85,89.13340177362576
86,86.95476444570701
87,84.6649911053944
88,-18.475769302189672
89,81.81461335615754
90,89.60583373148613
91,81.65748054016484
92,-21.498984369079754
93,80.90694259719334
94,-18.84729205305661
95,89.5973225347609
96,82.68736512871502
97,93.31561038770994
